filepath_a,filepath_b,sources,is_audit_near_candidate,is_filename_neighbor,existing_dhash_distance,dhash_distance,phash_a,phash_b,phash_distance,normalized_pixel_mae,color_histogram_intersection,category,category_label,review_status,filename_a,class_a,split_a,sha256_a,filename_b,class_b,split_b,sha256_b,cross_split,split_combination,class_comparison,same_class_date,filename_number_gap
dataset/test/Algal leaf spot/2025_12_21_IMG (190).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (191).JPG,filename_neighbor,False,True,,39,6b4b872d9ca59894,34c1d28fcb9cc94c,32,0.16477863490581512,0.7488606770833334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (190).JPG,Algal leaf spot,test,ea16a9bd4d2abd884131bc437c993efe14bfb00c098109b268c12d8ad8a089f3,2025_12_21_IMG (191).JPG,Algal leaf spot,train,edac13c4c14427b5e9f28cb6953ec7191d1faac803fc8766f1e3c9a90bc08817,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (199).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (198).JPG,audit_near_candidate|filename_neighbor,True,True,0.0,0,6acf859c94999299,6acf859c94999a91,2,0.010106145404279232,0.8922526041666666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (199).JPG,Algal leaf spot,test,961367dee7627ebe38965ea29eba23322e90966ca0243c38d165047f4f3cc907,2025_12_21_IMG (198).JPG,Algal leaf spot,train,08b2c56ba018fd4773a9ea93482ebfe2d5b5dce64136e8d1f1ecad3a479d19e3,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (199).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (200).JPG,filename_neighbor,False,True,,30,6acf859c94999299,2b3f94c06a1fa570,32,0.21100354194641113,0.306884765625,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (199).JPG,Algal leaf spot,test,961367dee7627ebe38965ea29eba23322e90966ca0243c38d165047f4f3cc907,2025_12_21_IMG (200).JPG,Algal leaf spot,train,0cb5ddb0dcbaa2cef4580598905a9371c639662d2f827d04af5e9d5d7b68def1,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (2).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (1).JPG,filename_neighbor,False,True,,30,3465cb36cc38ce19,2f1d84729c4fd0cc,32,0.18574027717113495,0.6305338541666666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (2).JPG,Algal leaf spot,test,e8979abdcf2b95baf706c39b395524ef4998bf1c50b725c98d383ca0398fcee1,2025_12_21_IMG (1).JPG,Algal leaf spot,train,e8deabec6be8f185cff4875552617d9a3c5b3ec613356cec28a22aa4d6e8ee98,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (2).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (3).JPG,audit_near_candidate|filename_neighbor,True,True,5.0,5,3465cb36cc38ce19,3465cf36cc38ce18,2,0.02230551838874817,0.9711100260416666,C,probable near duplicate,requires human verification,2025_12_21_IMG (2).JPG,Algal leaf spot,test,e8979abdcf2b95baf706c39b395524ef4998bf1c50b725c98d383ca0398fcee1,2025_12_21_IMG (3).JPG,Algal leaf spot,train,cb20b8bfb8ad70988eb874eba26985e0a66d2a883697ae3a1200d2d8c805062e,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (20).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (17).JPG,audit_near_candidate,True,False,2.0,2,3d61cb16cc39cc19,3f61cb06cc39cc19,2,0.014425679109990597,0.9033203125,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (20).JPG,Algal leaf spot,test,8ab4687b01f5f79fec9fe001797d98fa5b2d05a3e2079f66a8bed773a245b6af,2025_12_21_IMG (17).JPG,Algal leaf spot,train,cb6fd5f5ecae3ca48bb62581c2449a4bbad41765c2132f740d78f3603e6ab140,True,train-test,Algal leaf spot,True,3.0
dataset/test/Algal leaf spot/2025_12_21_IMG (20).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (18).JPG,audit_near_candidate,True,False,1.0,1,3d61cb16cc39cc19,3d61cb07cc39cc19,2,0.011847042478621006,0.9501953125,C,probable near duplicate,requires human verification,2025_12_21_IMG (20).JPG,Algal leaf spot,test,8ab4687b01f5f79fec9fe001797d98fa5b2d05a3e2079f66a8bed773a245b6af,2025_12_21_IMG (18).JPG,Algal leaf spot,train,2d908f45928fb83d519094ccc5c6a3a54330524bba35e42d2bde12e1e8972a5e,True,train-test,Algal leaf spot,True,2.0
dataset/test/Algal leaf spot/2025_12_21_IMG (20).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (19).JPG,audit_near_candidate|filename_neighbor,True,True,2.0,2,3d61cb16cc39cc19,3d61cb16cc39cc19,0,0.007016569375991821,0.962646484375,C,probable near duplicate,requires human verification,2025_12_21_IMG (20).JPG,Algal leaf spot,test,8ab4687b01f5f79fec9fe001797d98fa5b2d05a3e2079f66a8bed773a245b6af,2025_12_21_IMG (19).JPG,Algal leaf spot,train,85e2ae7b13a4bc6d3ada1b23b19c941f46c24cb0a432a8fa05425309186cc0f2,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (20).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (21).JPG,filename_neighbor,False,True,,22,3d61cb16cc39cc19,3dc5c286831e9f98,22,0.10343679785728455,0.821044921875,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (20).JPG,Algal leaf spot,test,8ab4687b01f5f79fec9fe001797d98fa5b2d05a3e2079f66a8bed773a245b6af,2025_12_21_IMG (21).JPG,Algal leaf spot,train,2fac19cbb6c59e3b61be968051b099bbc3bc36c41cf9b39394278c200b29cbd1,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (201).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (200).JPG,filename_neighbor,False,True,,7,2b3f94c06b0fa570,2b3f94c06a1fa570,2,0.014023245312273502,0.932373046875,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (201).JPG,Algal leaf spot,test,2736f12c5dae6f2d7505d52a2a28312db843643bd648d9e93950295a9994a5d9,2025_12_21_IMG (200).JPG,Algal leaf spot,train,0cb5ddb0dcbaa2cef4580598905a9371c639662d2f827d04af5e9d5d7b68def1,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (201).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (202).JPG,filename_neighbor,False,True,,30,2b3f94c06b0fa570,3f97c078cd648466,26,0.1810317039489746,0.328857421875,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (201).JPG,Algal leaf spot,test,2736f12c5dae6f2d7505d52a2a28312db843643bd648d9e93950295a9994a5d9,2025_12_21_IMG (202).JPG,Algal leaf spot,train,d236cd864073d8a15253c9952d448c02094821a297613d2df08ae51f7d9da809,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (206).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (204).JPG,audit_near_candidate,True,False,5.0,5,3565c902ce9bce1c,3d65c902ce9bc61c,2,0.023215381428599358,0.9667154947916666,C,probable near duplicate,requires human verification,2025_12_21_IMG (206).JPG,Algal leaf spot,test,1bcf8df0ca8922e5690bbead7b6614898d75bf7296ff3db08b5e02340b7a1c94,2025_12_21_IMG (204).JPG,Algal leaf spot,train,d8047200c69ade83ef377c984c4626ee250af54221d23e87b8491ff9ff3deabd,True,train-test,Algal leaf spot,True,2.0
dataset/test/Algal leaf spot/2025_12_21_IMG (206).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (207).JPG,audit_near_candidate|filename_neighbor,True,True,0.0,0,3565c902ce9bce1c,3565c902c69fc69c,4,0.01573925092816353,0.9261067708333334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (206).JPG,Algal leaf spot,test,1bcf8df0ca8922e5690bbead7b6614898d75bf7296ff3db08b5e02340b7a1c94,2025_12_21_IMG (207).JPG,Algal leaf spot,train,2c71a2d08db20104fa0f95018ad381835a9e5302d49390ab8e3b7739f714a7c1,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (206).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (208).JPG,audit_near_candidate,True,False,2.0,2,3565c902ce9bce1c,3565c902ce9bce1c,0,0.012526806443929672,0.8799641927083334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (206).JPG,Algal leaf spot,test,1bcf8df0ca8922e5690bbead7b6614898d75bf7296ff3db08b5e02340b7a1c94,2025_12_21_IMG (208).JPG,Algal leaf spot,train,f9fab7aa54fb3f6950ed2d9d9dae35fc31d201ebb3fc0f7f410f3f532e79963e,True,train-test,Algal leaf spot,True,2.0
dataset/test/Algal leaf spot/2025_12_21_IMG (206).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (205).JPG,audit_near_candidate|filename_neighbor,True,True,0.0,0,3565c902ce9bce1c,3565c902c69fce1c,2,0.008506306447088718,0.97314453125,C,probable near duplicate,requires human verification,2025_12_21_IMG (206).JPG,Algal leaf spot,test,1bcf8df0ca8922e5690bbead7b6614898d75bf7296ff3db08b5e02340b7a1c94,2025_12_21_IMG (205).JPG,Algal leaf spot,val,5a2534d64330d9f6b037c9f8afc4c914b353dece6eb06a287aeef41caf080032,True,val-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (211).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (210).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,2a6ed4952f5a7025,2a6ed0952f5af025,2,0.012026716955006123,0.929443359375,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (211).JPG,Algal leaf spot,test,1412ae304aeb40aa14761588b60028f7190048cdb6191769b1f5ac20376ff017,2025_12_21_IMG (210).JPG,Algal leaf spot,train,d719615734a8cd2d592a2e31583d60f08a45d61f5020b382a78c39ba8c2c8c08,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (211).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (212).JPG,filename_neighbor,False,True,,23,2a6ed4952f5a7025,2f37904a99cde0cc,32,0.1638212352991104,0.53173828125,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (211).JPG,Algal leaf spot,test,1412ae304aeb40aa14761588b60028f7190048cdb6191769b1f5ac20376ff017,2025_12_21_IMG (212).JPG,Algal leaf spot,train,53a14b87acf58b2584ad4644f0aa7022f29b22cc3331db9cea8cb8d715385443,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (220).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (219).JPG,filename_neighbor,False,True,,29,2a6ac095ad98b2f5,3496d3cccd8ecc06,34,0.14056915044784546,0.652587890625,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (220).JPG,Algal leaf spot,test,8863b8eecdaa9b656735c31429f3632109b16b286f978205068198d936c5b46a,2025_12_21_IMG (219).JPG,Algal leaf spot,train,62f3528c877514d9d4e9bbc8560dce8d92ec11cbbfd8794095e477938a3a23ef,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (220).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (221).JPG,filename_neighbor,False,True,,8,2a6ac095ad98b2f5,6a6ac095ad9836e5,4,0.03171657770872116,0.953369140625,C,probable near duplicate,requires human verification,2025_12_21_IMG (220).JPG,Algal leaf spot,test,8863b8eecdaa9b656735c31429f3632109b16b286f978205068198d936c5b46a,2025_12_21_IMG (221).JPG,Algal leaf spot,val,9f06135174f31b5b96e127ab1226777233c0a95b5f55d3fa5dd1c2ff672b06ff,True,val-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (225).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (224).JPG,filename_neighbor,False,True,,20,2b95c06aad65b07a,2ac0953f6ad0b50f,30,0.14997798204421997,0.4690755208333333,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (225).JPG,Algal leaf spot,test,df07bc41b1f36ff8b4db42e32c58b375f4a6f2d7fcc34726dbdb57a5ba5b10f2,2025_12_21_IMG (224).JPG,Algal leaf spot,train,c116ea81bd80d86c272f9bc1de55076606e763913e5e2e7808c8fde1e6af5804,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (225).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (226).JPG,audit_near_candidate|filename_neighbor,True,True,5.0,5,2b95c06aad65b07a,2b95c06aad60b27b,4,0.030664702877402306,0.9484049479166666,C,probable near duplicate,requires human verification,2025_12_21_IMG (225).JPG,Algal leaf spot,test,df07bc41b1f36ff8b4db42e32c58b375f4a6f2d7fcc34726dbdb57a5ba5b10f2,2025_12_21_IMG (226).JPG,Algal leaf spot,train,def4dbabd4654d37f312e9a644f49711499b8c1065c95975486c681435adf2b1,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (227).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (226).JPG,audit_near_candidate|filename_neighbor,True,True,5.0,5,2b95c06aad60b27b,2b95c06aad60b27b,0,0.01995059847831726,0.9742024739583334,C,probable near duplicate,requires human verification,2025_12_21_IMG (227).JPG,Algal leaf spot,test,27aeba3496125835fb5695a641c8dbc398432b10b51eeabc7f50dd92041193e2,2025_12_21_IMG (226).JPG,Algal leaf spot,train,def4dbabd4654d37f312e9a644f49711499b8c1065c95975486c681435adf2b1,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (227).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (228).JPG,filename_neighbor,False,True,,36,2b95c06aad60b27b,65cc9ed119332566,36,0.16627763211727142,0.5364583333333334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (227).JPG,Algal leaf spot,test,27aeba3496125835fb5695a641c8dbc398432b10b51eeabc7f50dd92041193e2,2025_12_21_IMG (228).JPG,Algal leaf spot,train,c4e86b2d9701705d2fd451d691ce59b9befb2a450faddcc766c2863137398459,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (234).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (233).JPG,audit_near_candidate|filename_neighbor,True,True,4.0,4,369fc06cc762c323,3c1bc06cce66c363,8,0.019599545747041702,0.9637858072916666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (234).JPG,Algal leaf spot,test,0e4275467ce82540b2a16d79bb69163ac544d126249c473e176b17fba25bf805,2025_12_21_IMG (233).JPG,Algal leaf spot,train,8c2d0ce67b8edc79f1673b8af7d5a8a28caafe1d8e110cfb5ee5c30e2ce2fc44,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (234).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (235).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,369fc06cc762c323,361bc06ccf66c323,4,0.009620416909456253,0.97216796875,C,probable near duplicate,requires human verification,2025_12_21_IMG (234).JPG,Algal leaf spot,test,0e4275467ce82540b2a16d79bb69163ac544d126249c473e176b17fba25bf805,2025_12_21_IMG (235).JPG,Algal leaf spot,train,71a6d1919dd5629c826f14e55b78f1823c5efa604bdeb0e27c021918d336d612,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (254).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (255).JPG,filename_neighbor,False,True,,9,60c6c7cc9e1d9839,7dc2c0ad8f9c9838,16,0.07397174090147018,0.7890625,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (254).JPG,Algal leaf spot,test,834d4c73a9e7c358f93d855fd3547c4d5cb756f68d7b1f1eb7b320c6359f9ee0,2025_12_21_IMG (255).JPG,Algal leaf spot,train,b2d5d5ccb7b5be2c971528c984ed505e58eb6ce3ca9ec60b0247f347098f890b,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (254).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (253).JPG,audit_near_candidate|filename_neighbor,True,True,0.0,0,60c6c7cc9e1d9839,60c6c74c9e1cdc39,4,0.017703864723443985,0.93798828125,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (254).JPG,Algal leaf spot,test,834d4c73a9e7c358f93d855fd3547c4d5cb756f68d7b1f1eb7b320c6359f9ee0,2025_12_21_IMG (253).JPG,Algal leaf spot,val,717829596a82fc68410b0b1774418025aef5a28df3a7c06675c1a2b4bb4afd21,True,val-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (256).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (255).JPG,audit_near_candidate|filename_neighbor,True,True,4.0,4,7d42c0ad8f9c8d1c,7dc2c0ad8f9c9838,6,0.030527791008353233,0.953125,C,probable near duplicate,requires human verification,2025_12_21_IMG (256).JPG,Algal leaf spot,test,cfa719d20153f6d53aaffb87f78d9133ab9aa668e020dc25d7a284dc879e1495,2025_12_21_IMG (255).JPG,Algal leaf spot,train,b2d5d5ccb7b5be2c971528c984ed505e58eb6ce3ca9ec60b0247f347098f890b,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (256).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (257).JPG,audit_near_candidate|filename_neighbor,True,True,2.0,2,7d42c0ad8f9c8d1c,7dc2c0ad8f9c9918,4,0.012582656927406788,0.9762369791666666,C,probable near duplicate,requires human verification,2025_12_21_IMG (256).JPG,Algal leaf spot,test,cfa719d20153f6d53aaffb87f78d9133ab9aa668e020dc25d7a284dc879e1495,2025_12_21_IMG (257).JPG,Algal leaf spot,val,54e28fffed692fd2873946aabf5b5eae441e9f649cd46d6605db4e117c238e44,True,val-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (258).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (259).JPG,audit_near_candidate|filename_neighbor,True,True,1.0,1,2f95d0fa89648663,2f95d0fa8b648463,2,0.016447419300675392,0.9508463541666666,C,probable near duplicate,requires human verification,2025_12_21_IMG (258).JPG,Algal leaf spot,test,d475a84e11fc30453b129d559d514003a94c6645c9aae1503de22b74aa157765,2025_12_21_IMG (259).JPG,Algal leaf spot,train,be24b1fcf0c38abac1fd9604ca17acfdeb6051d1e8ce6e423efc96885826edf6,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (258).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (257).JPG,filename_neighbor,False,True,,25,2f95d0fa89648663,7dc2c0ad8f9c9918,32,0.1621313840150833,0.8533528645833334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (258).JPG,Algal leaf spot,test,d475a84e11fc30453b129d559d514003a94c6645c9aae1503de22b74aa157765,2025_12_21_IMG (257).JPG,Algal leaf spot,val,54e28fffed692fd2873946aabf5b5eae441e9f649cd46d6605db4e117c238e44,True,val-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (264).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (263).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,78ce8724dab49932,78ce970e9a9c9b10,10,0.03393618389964104,0.9662272135416666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (264).JPG,Algal leaf spot,test,f960ee4e1dc290e44bb076cc1a5397d4edff5c56540617543ff55c049a229746,2025_12_21_IMG (263).JPG,Algal leaf spot,train,830f09500f36116a254bf1041fa9d6767f2ffe4902ce534b3fe42032b26f5a9b,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (264).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (265).JPG,filename_neighbor,False,True,,19,78ce8724dab49932,6898a57394cb92b3,28,0.12519626319408417,0.7416178385416666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (264).JPG,Algal leaf spot,test,f960ee4e1dc290e44bb076cc1a5397d4edff5c56540617543ff55c049a229746,2025_12_21_IMG (265).JPG,Algal leaf spot,train,148223c56dd2e0f79a2627fb739bd9bf886d7bb781df665d7d533f6a569d7cac,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (266).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (265).JPG,filename_neighbor,False,True,,28,6f68d025cd9e8499,6898a57394cb92b3,30,0.19377712905406952,0.6273600260416666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (266).JPG,Algal leaf spot,test,0fad7b5bdc848761b25818aed8e98bd075759239bae6d20e2e0cf14534a3cee9,2025_12_21_IMG (265).JPG,Algal leaf spot,train,148223c56dd2e0f79a2627fb739bd9bf886d7bb781df665d7d533f6a569d7cac,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (266).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (267).JPG,filename_neighbor,False,True,,19,6f68d025cd9e8499,2b6ad1b521c0b787,24,0.10374700278043747,0.8875325520833334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (266).JPG,Algal leaf spot,test,0fad7b5bdc848761b25818aed8e98bd075759239bae6d20e2e0cf14534a3cee9,2025_12_21_IMG (267).JPG,Algal leaf spot,val,966831b12dd7920b7375f7512f40f496eb2e2a8f271bf985dd76d523c68b3810,True,val-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (273).JPG,dataset/test/Algal leaf spot/2025_12_21_IMG (274).JPG,filename_neighbor,False,True,,1,3d1ec379cc678046,3d1ec369cc679046,2,0.01696505956351757,0.9110514322916666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (273).JPG,Algal leaf spot,test,cdc6fe33d8512d2fbb5ab1a218a8c43b7aee8369cd1d9b4edb45ed35435dccd1,2025_12_21_IMG (274).JPG,Algal leaf spot,test,66bdd20206cf0d942cbbda14c3a4dd028ecfb942b26aa7bb1c63fb68e86b310d,False,test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (273).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (272).JPG,filename_neighbor,False,True,,20,3d1ec379cc678046,6d96c0689f27329c,22,0.11376378685235977,0.7518717447916666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (273).JPG,Algal leaf spot,test,cdc6fe33d8512d2fbb5ab1a218a8c43b7aee8369cd1d9b4edb45ed35435dccd1,2025_12_21_IMG (272).JPG,Algal leaf spot,train,0b74efcc7dd5370183e358e6acb3c5cb96dedcc8137373a5100c145e49ef8b71,True,train-test,Algal leaf spot,True,1.0
dataset/test/Algal leaf spot/2025_12_21_IMG (273).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (275).JPG,audit_near_candidate,True,False,2.0,2,3d1ec379cc678046,3d1ec369cc679046,2,0.022876456379890442,0.9038899739583334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (273).JPG,Algal leaf spot,test,cdc6fe33d8512d2fbb5ab1a218a8c43b7aee8369cd1d9b4edb45ed35435dccd1,2025_12_21_IMG (275).JPG,Algal leaf spot,train,bcdee8c20ce5939b40485008b2657ba4e23cc433c110dc2a01e99dd7195be631,True,train-test,Algal leaf spot,True,2.0
