filepath,filename,class,split,date_token,image_number
dataset/train/Algal leaf spot/2025_12_21_IMG (80).JPG,2025_12_21_IMG (80).JPG,Algal leaf spot,train,2025-12-21,80
dataset/train/Algal leaf spot/2025_12_21_IMG (81).JPG,2025_12_21_IMG (81).JPG,Algal leaf spot,train,2025-12-21,81
dataset/train/Algal leaf spot/2025_12_21_IMG (82).JPG,2025_12_21_IMG (82).JPG,Algal leaf spot,train,2025-12-21,82
dataset/train/Algal leaf spot/2025_12_21_IMG (83).JPG,2025_12_21_IMG (83).JPG,Algal leaf spot,train,2025-12-21,83
dataset/train/Algal leaf spot/2025_12_21_IMG (84).JPG,2025_12_21_IMG (84).JPG,Algal leaf spot,train,2025-12-21,84
dataset/train/Algal leaf spot/2025_12_21_IMG (85).JPG,2025_12_21_IMG (85).JPG,Algal leaf spot,train,2025-12-21,85
dataset/train/Algal leaf spot/2025_12_21_IMG (87).JPG,2025_12_21_IMG (87).JPG,Algal leaf spot,train,2025-12-21,87
dataset/train/Algal leaf spot/2025_12_21_IMG (89).JPG,2025_12_21_IMG (89).JPG,Algal leaf spot,train,2025-12-21,89
dataset/train/Algal leaf spot/2025_12_21_IMG (9).JPG,2025_12_21_IMG (9).JPG,Algal leaf spot,train,2025-12-21,9
dataset/train/Algal leaf spot/2025_12_21_IMG (91).JPG,2025_12_21_IMG (91).JPG,Algal leaf spot,train,2025-12-21,91
dataset/train/Algal leaf spot/2025_12_21_IMG (95).JPG,2025_12_21_IMG (95).JPG,Algal leaf spot,train,2025-12-21,95
dataset/train/Algal leaf spot/2025_12_21_IMG (96).JPG,2025_12_21_IMG (96).JPG,Algal leaf spot,train,2025-12-21,96
dataset/train/Algal leaf spot/2025_12_21_IMG (97).JPG,2025_12_21_IMG (97).JPG,Algal leaf spot,train,2025-12-21,97
dataset/train/Algal leaf spot/2025_12_21_IMG (98).JPG,2025_12_21_IMG (98).JPG,Algal leaf spot,train,2025-12-21,98
dataset/train/Algal leaf spot/2025_12_21_IMG (99).JPG,2025_12_21_IMG (99).JPG,Algal leaf spot,train,2025-12-21,99
dataset/train/Black spot/2025_12_20_IMG (1).JPG,2025_12_20_IMG (1).JPG,Black spot,train,2025-12-20,1
dataset/train/Black spot/2025_12_20_IMG (10).JPG,2025_12_20_IMG (10).JPG,Black spot,train,2025-12-20,10
dataset/train/Black spot/2025_12_20_IMG (100).JPG,2025_12_20_IMG (100).JPG,Black spot,train,2025-12-20,100
dataset/train/Black spot/2025_12_20_IMG (102).JPG,2025_12_20_IMG (102).JPG,Black spot,train,2025-12-20,102
dataset/train/Black spot/2025_12_20_IMG (103).JPG,2025_12_20_IMG (103).JPG,Black spot,train,2025-12-20,103
dataset/train/Black spot/2025_12_20_IMG (104).JPG,2025_12_20_IMG (104).JPG,Black spot,train,2025-12-20,104
dataset/train/Black spot/2025_12_20_IMG (105).JPG,2025_12_20_IMG (105).JPG,Black spot,train,2025-12-20,105
dataset/train/Black spot/2025_12_20_IMG (107).JPG,2025_12_20_IMG (107).JPG,Black spot,train,2025-12-20,107
dataset/train/Black spot/2025_12_20_IMG (108).JPG,2025_12_20_IMG (108).JPG,Black spot,train,2025-12-20,108
dataset/train/Black spot/2025_12_20_IMG (109).JPG,2025_12_20_IMG (109).JPG,Black spot,train,2025-12-20,109
dataset/train/Black spot/2025_12_20_IMG (114).JPG,2025_12_20_IMG (114).JPG,Black spot,train,2025-12-20,114
dataset/train/Black spot/2025_12_20_IMG (115).JPG,2025_12_20_IMG (115).JPG,Black spot,train,2025-12-20,115
dataset/train/Black spot/2025_12_20_IMG (116).JPG,2025_12_20_IMG (116).JPG,Black spot,train,2025-12-20,116
dataset/train/Black spot/2025_12_20_IMG (117).JPG,2025_12_20_IMG (117).JPG,Black spot,train,2025-12-20,117
dataset/train/Black spot/2025_12_20_IMG (118).JPG,2025_12_20_IMG (118).JPG,Black spot,train,2025-12-20,118
dataset/train/Black spot/2025_12_20_IMG (120).JPG,2025_12_20_IMG (120).JPG,Black spot,train,2025-12-20,120
dataset/train/Black spot/2025_12_20_IMG (121).JPG,2025_12_20_IMG (121).JPG,Black spot,train,2025-12-20,121
dataset/train/Black spot/2025_12_20_IMG (122).JPG,2025_12_20_IMG (122).JPG,Black spot,train,2025-12-20,122
dataset/train/Black spot/2025_12_20_IMG (123).JPG,2025_12_20_IMG (123).JPG,Black spot,train,2025-12-20,123
dataset/train/Black spot/2025_12_20_IMG (124).JPG,2025_12_20_IMG (124).JPG,Black spot,train,2025-12-20,124
dataset/train/Black spot/2025_12_20_IMG (125).JPG,2025_12_20_IMG (125).JPG,Black spot,train,2025-12-20,125
dataset/train/Black spot/2025_12_20_IMG (126).JPG,2025_12_20_IMG (126).JPG,Black spot,train,2025-12-20,126
dataset/train/Black spot/2025_12_20_IMG (127).JPG,2025_12_20_IMG (127).JPG,Black spot,train,2025-12-20,127
dataset/train/Black spot/2025_12_20_IMG (128).JPG,2025_12_20_IMG (128).JPG,Black spot,train,2025-12-20,128
dataset/train/Black spot/2025_12_20_IMG (129).JPG,2025_12_20_IMG (129).JPG,Black spot,train,2025-12-20,129
dataset/train/Black spot/2025_12_20_IMG (13).JPG,2025_12_20_IMG (13).JPG,Black spot,train,2025-12-20,13
dataset/train/Black spot/2025_12_20_IMG (132).JPG,2025_12_20_IMG (132).JPG,Black spot,train,2025-12-20,132
dataset/train/Black spot/2025_12_20_IMG (133).JPG,2025_12_20_IMG (133).JPG,Black spot,train,2025-12-20,133
dataset/train/Black spot/2025_12_20_IMG (134).JPG,2025_12_20_IMG (134).JPG,Black spot,train,2025-12-20,134
dataset/train/Black spot/2025_12_20_IMG (136).JPG,2025_12_20_IMG (136).JPG,Black spot,train,2025-12-20,136
dataset/train/Black spot/2025_12_20_IMG (137).JPG,2025_12_20_IMG (137).JPG,Black spot,train,2025-12-20,137
dataset/train/Black spot/2025_12_20_IMG (138).JPG,2025_12_20_IMG (138).JPG,Black spot,train,2025-12-20,138
dataset/train/Black spot/2025_12_20_IMG (14).JPG,2025_12_20_IMG (14).JPG,Black spot,train,2025-12-20,14
dataset/train/Black spot/2025_12_20_IMG (140).JPG,2025_12_20_IMG (140).JPG,Black spot,train,2025-12-20,140
dataset/train/Black spot/2025_12_20_IMG (142).JPG,2025_12_20_IMG (142).JPG,Black spot,train,2025-12-20,142
dataset/train/Black spot/2025_12_20_IMG (144).JPG,2025_12_20_IMG (144).JPG,Black spot,train,2025-12-20,144
dataset/train/Black spot/2025_12_20_IMG (147).JPG,2025_12_20_IMG (147).JPG,Black spot,train,2025-12-20,147
dataset/train/Black spot/2025_12_20_IMG (149).JPG,2025_12_20_IMG (149).JPG,Black spot,train,2025-12-20,149
dataset/train/Black spot/2025_12_20_IMG (152).JPG,2025_12_20_IMG (152).JPG,Black spot,train,2025-12-20,152
dataset/train/Black spot/2025_12_20_IMG (153).JPG,2025_12_20_IMG (153).JPG,Black spot,train,2025-12-20,153
dataset/train/Black spot/2025_12_20_IMG (154).JPG,2025_12_20_IMG (154).JPG,Black spot,train,2025-12-20,154
dataset/train/Black spot/2025_12_20_IMG (155).JPG,2025_12_20_IMG (155).JPG,Black spot,train,2025-12-20,155
dataset/train/Black spot/2025_12_20_IMG (157).JPG,2025_12_20_IMG (157).JPG,Black spot,train,2025-12-20,157
dataset/train/Black spot/2025_12_20_IMG (158).JPG,2025_12_20_IMG (158).JPG,Black spot,train,2025-12-20,158
dataset/train/Black spot/2025_12_20_IMG (159).JPG,2025_12_20_IMG (159).JPG,Black spot,train,2025-12-20,159
dataset/train/Black spot/2025_12_20_IMG (16).JPG,2025_12_20_IMG (16).JPG,Black spot,train,2025-12-20,16
dataset/train/Black spot/2025_12_20_IMG (161).JPG,2025_12_20_IMG (161).JPG,Black spot,train,2025-12-20,161
dataset/train/Black spot/2025_12_20_IMG (162).JPG,2025_12_20_IMG (162).JPG,Black spot,train,2025-12-20,162
dataset/train/Black spot/2025_12_20_IMG (164).JPG,2025_12_20_IMG (164).JPG,Black spot,train,2025-12-20,164
dataset/train/Black spot/2025_12_20_IMG (165).JPG,2025_12_20_IMG (165).JPG,Black spot,train,2025-12-20,165
dataset/train/Black spot/2025_12_20_IMG (166).JPG,2025_12_20_IMG (166).JPG,Black spot,train,2025-12-20,166
dataset/train/Black spot/2025_12_20_IMG (167).JPG,2025_12_20_IMG (167).JPG,Black spot,train,2025-12-20,167
dataset/train/Black spot/2025_12_20_IMG (168).JPG,2025_12_20_IMG (168).JPG,Black spot,train,2025-12-20,168
dataset/train/Black spot/2025_12_20_IMG (169).JPG,2025_12_20_IMG (169).JPG,Black spot,train,2025-12-20,169
dataset/train/Black spot/2025_12_20_IMG (17).JPG,2025_12_20_IMG (17).JPG,Black spot,train,2025-12-20,17
dataset/train/Black spot/2025_12_20_IMG (173).JPG,2025_12_20_IMG (173).JPG,Black spot,train,2025-12-20,173
dataset/train/Black spot/2025_12_20_IMG (175).JPG,2025_12_20_IMG (175).JPG,Black spot,train,2025-12-20,175
dataset/train/Black spot/2025_12_20_IMG (176).JPG,2025_12_20_IMG (176).JPG,Black spot,train,2025-12-20,176
dataset/train/Black spot/2025_12_20_IMG (177).JPG,2025_12_20_IMG (177).JPG,Black spot,train,2025-12-20,177
dataset/train/Black spot/2025_12_20_IMG (179).JPG,2025_12_20_IMG (179).JPG,Black spot,train,2025-12-20,179
dataset/train/Black spot/2025_12_20_IMG (18).JPG,2025_12_20_IMG (18).JPG,Black spot,train,2025-12-20,18
dataset/train/Black spot/2025_12_20_IMG (180).JPG,2025_12_20_IMG (180).JPG,Black spot,train,2025-12-20,180
dataset/train/Black spot/2025_12_20_IMG (181).JPG,2025_12_20_IMG (181).JPG,Black spot,train,2025-12-20,181
dataset/train/Black spot/2025_12_20_IMG (182).JPG,2025_12_20_IMG (182).JPG,Black spot,train,2025-12-20,182
dataset/train/Black spot/2025_12_20_IMG (183).JPG,2025_12_20_IMG (183).JPG,Black spot,train,2025-12-20,183
dataset/train/Black spot/2025_12_20_IMG (184).JPG,2025_12_20_IMG (184).JPG,Black spot,train,2025-12-20,184
dataset/train/Black spot/2025_12_20_IMG (185).JPG,2025_12_20_IMG (185).JPG,Black spot,train,2025-12-20,185
dataset/train/Black spot/2025_12_20_IMG (186).JPG,2025_12_20_IMG (186).JPG,Black spot,train,2025-12-20,186
dataset/train/Black spot/2025_12_20_IMG (187).JPG,2025_12_20_IMG (187).JPG,Black spot,train,2025-12-20,187
dataset/train/Black spot/2025_12_20_IMG (189).JPG,2025_12_20_IMG (189).JPG,Black spot,train,2025-12-20,189
dataset/train/Black spot/2025_12_20_IMG (19).JPG,2025_12_20_IMG (19).JPG,Black spot,train,2025-12-20,19
dataset/train/Black spot/2025_12_20_IMG (192).JPG,2025_12_20_IMG (192).JPG,Black spot,train,2025-12-20,192
dataset/train/Black spot/2025_12_20_IMG (193).JPG,2025_12_20_IMG (193).JPG,Black spot,train,2025-12-20,193
dataset/train/Black spot/2025_12_20_IMG (194).JPG,2025_12_20_IMG (194).JPG,Black spot,train,2025-12-20,194
dataset/train/Black spot/2025_12_20_IMG (195).JPG,2025_12_20_IMG (195).JPG,Black spot,train,2025-12-20,195
dataset/train/Black spot/2025_12_20_IMG (197).JPG,2025_12_20_IMG (197).JPG,Black spot,train,2025-12-20,197
dataset/train/Black spot/2025_12_20_IMG (198).JPG,2025_12_20_IMG (198).JPG,Black spot,train,2025-12-20,198
dataset/train/Black spot/2025_12_20_IMG (200).JPG,2025_12_20_IMG (200).JPG,Black spot,train,2025-12-20,200
dataset/train/Black spot/2025_12_20_IMG (202).JPG,2025_12_20_IMG (202).JPG,Black spot,train,2025-12-20,202
dataset/train/Black spot/2025_12_20_IMG (204).JPG,2025_12_20_IMG (204).JPG,Black spot,train,2025-12-20,204
dataset/train/Black spot/2025_12_20_IMG (205).JPG,2025_12_20_IMG (205).JPG,Black spot,train,2025-12-20,205
dataset/train/Black spot/2025_12_20_IMG (207).JPG,2025_12_20_IMG (207).JPG,Black spot,train,2025-12-20,207
dataset/train/Black spot/2025_12_20_IMG (208).JPG,2025_12_20_IMG (208).JPG,Black spot,train,2025-12-20,208
dataset/train/Black spot/2025_12_20_IMG (209).JPG,2025_12_20_IMG (209).JPG,Black spot,train,2025-12-20,209
dataset/train/Black spot/2025_12_20_IMG (21).JPG,2025_12_20_IMG (21).JPG,Black spot,train,2025-12-20,21
dataset/train/Black spot/2025_12_20_IMG (210).JPG,2025_12_20_IMG (210).JPG,Black spot,train,2025-12-20,210
dataset/train/Black spot/2025_12_20_IMG (212).JPG,2025_12_20_IMG (212).JPG,Black spot,train,2025-12-20,212
dataset/train/Black spot/2025_12_20_IMG (213).JPG,2025_12_20_IMG (213).JPG,Black spot,train,2025-12-20,213
dataset/train/Black spot/2025_12_20_IMG (214).JPG,2025_12_20_IMG (214).JPG,Black spot,train,2025-12-20,214
dataset/train/Black spot/2025_12_20_IMG (215).JPG,2025_12_20_IMG (215).JPG,Black spot,train,2025-12-20,215
dataset/train/Black spot/2025_12_20_IMG (216).JPG,2025_12_20_IMG (216).JPG,Black spot,train,2025-12-20,216
dataset/train/Black spot/2025_12_20_IMG (217).JPG,2025_12_20_IMG (217).JPG,Black spot,train,2025-12-20,217
dataset/train/Black spot/2025_12_20_IMG (218).JPG,2025_12_20_IMG (218).JPG,Black spot,train,2025-12-20,218
dataset/train/Black spot/2025_12_20_IMG (219).JPG,2025_12_20_IMG (219).JPG,Black spot,train,2025-12-20,219
dataset/train/Black spot/2025_12_20_IMG (22).JPG,2025_12_20_IMG (22).JPG,Black spot,train,2025-12-20,22
dataset/train/Black spot/2025_12_20_IMG (222).JPG,2025_12_20_IMG (222).JPG,Black spot,train,2025-12-20,222
dataset/train/Black spot/2025_12_20_IMG (224).JPG,2025_12_20_IMG (224).JPG,Black spot,train,2025-12-20,224
dataset/train/Black spot/2025_12_20_IMG (226).JPG,2025_12_20_IMG (226).JPG,Black spot,train,2025-12-20,226
dataset/train/Black spot/2025_12_20_IMG (228).JPG,2025_12_20_IMG (228).JPG,Black spot,train,2025-12-20,228
dataset/train/Black spot/2025_12_20_IMG (229).JPG,2025_12_20_IMG (229).JPG,Black spot,train,2025-12-20,229
dataset/train/Black spot/2025_12_20_IMG (230).JPG,2025_12_20_IMG (230).JPG,Black spot,train,2025-12-20,230
dataset/train/Black spot/2025_12_20_IMG (231).JPG,2025_12_20_IMG (231).JPG,Black spot,train,2025-12-20,231
dataset/train/Black spot/2025_12_20_IMG (233).JPG,2025_12_20_IMG (233).JPG,Black spot,train,2025-12-20,233
dataset/train/Black spot/2025_12_20_IMG (235).JPG,2025_12_20_IMG (235).JPG,Black spot,train,2025-12-20,235
dataset/train/Black spot/2025_12_20_IMG (236).JPG,2025_12_20_IMG (236).JPG,Black spot,train,2025-12-20,236
dataset/train/Black spot/2025_12_20_IMG (237).JPG,2025_12_20_IMG (237).JPG,Black spot,train,2025-12-20,237
dataset/train/Black spot/2025_12_20_IMG (238).JPG,2025_12_20_IMG (238).JPG,Black spot,train,2025-12-20,238
dataset/train/Black spot/2025_12_20_IMG (239).JPG,2025_12_20_IMG (239).JPG,Black spot,train,2025-12-20,239
dataset/train/Black spot/2025_12_20_IMG (24).JPG,2025_12_20_IMG (24).JPG,Black spot,train,2025-12-20,24
dataset/train/Black spot/2025_12_20_IMG (240).JPG,2025_12_20_IMG (240).JPG,Black spot,train,2025-12-20,240
dataset/train/Black spot/2025_12_20_IMG (241).JPG,2025_12_20_IMG (241).JPG,Black spot,train,2025-12-20,241
dataset/train/Black spot/2025_12_20_IMG (242).JPG,2025_12_20_IMG (242).JPG,Black spot,train,2025-12-20,242
dataset/train/Black spot/2025_12_20_IMG (243).JPG,2025_12_20_IMG (243).JPG,Black spot,train,2025-12-20,243
dataset/train/Black spot/2025_12_20_IMG (244).JPG,2025_12_20_IMG (244).JPG,Black spot,train,2025-12-20,244
dataset/train/Black spot/2025_12_20_IMG (245).JPG,2025_12_20_IMG (245).JPG,Black spot,train,2025-12-20,245
dataset/train/Black spot/2025_12_20_IMG (247).JPG,2025_12_20_IMG (247).JPG,Black spot,train,2025-12-20,247
dataset/train/Black spot/2025_12_20_IMG (248).JPG,2025_12_20_IMG (248).JPG,Black spot,train,2025-12-20,248
dataset/train/Black spot/2025_12_20_IMG (249).JPG,2025_12_20_IMG (249).JPG,Black spot,train,2025-12-20,249
dataset/train/Black spot/2025_12_20_IMG (25).JPG,2025_12_20_IMG (25).JPG,Black spot,train,2025-12-20,25
dataset/train/Black spot/2025_12_20_IMG (250).JPG,2025_12_20_IMG (250).JPG,Black spot,train,2025-12-20,250
dataset/train/Black spot/2025_12_20_IMG (251).JPG,2025_12_20_IMG (251).JPG,Black spot,train,2025-12-20,251
dataset/train/Black spot/2025_12_20_IMG (252).JPG,2025_12_20_IMG (252).JPG,Black spot,train,2025-12-20,252
dataset/train/Black spot/2025_12_20_IMG (253).JPG,2025_12_20_IMG (253).JPG,Black spot,train,2025-12-20,253
dataset/train/Black spot/2025_12_20_IMG (255).JPG,2025_12_20_IMG (255).JPG,Black spot,train,2025-12-20,255
dataset/train/Black spot/2025_12_20_IMG (259).JPG,2025_12_20_IMG (259).JPG,Black spot,train,2025-12-20,259
dataset/train/Black spot/2025_12_20_IMG (26).JPG,2025_12_20_IMG (26).JPG,Black spot,train,2025-12-20,26
dataset/train/Black spot/2025_12_20_IMG (260).JPG,2025_12_20_IMG (260).JPG,Black spot,train,2025-12-20,260
dataset/train/Black spot/2025_12_20_IMG (261).JPG,2025_12_20_IMG (261).JPG,Black spot,train,2025-12-20,261
dataset/train/Black spot/2025_12_20_IMG (263).JPG,2025_12_20_IMG (263).JPG,Black spot,train,2025-12-20,263
dataset/train/Black spot/2025_12_20_IMG (265).JPG,2025_12_20_IMG (265).JPG,Black spot,train,2025-12-20,265
dataset/train/Black spot/2025_12_20_IMG (268).JPG,2025_12_20_IMG (268).JPG,Black spot,train,2025-12-20,268
dataset/train/Black spot/2025_12_20_IMG (269).JPG,2025_12_20_IMG (269).JPG,Black spot,train,2025-12-20,269
dataset/train/Black spot/2025_12_20_IMG (270).JPG,2025_12_20_IMG (270).JPG,Black spot,train,2025-12-20,270
dataset/train/Black spot/2025_12_20_IMG (271).JPG,2025_12_20_IMG (271).JPG,Black spot,train,2025-12-20,271
dataset/train/Black spot/2025_12_20_IMG (272).JPG,2025_12_20_IMG (272).JPG,Black spot,train,2025-12-20,272
dataset/train/Black spot/2025_12_20_IMG (275).JPG,2025_12_20_IMG (275).JPG,Black spot,train,2025-12-20,275
dataset/train/Black spot/2025_12_20_IMG (277).JPG,2025_12_20_IMG (277).JPG,Black spot,train,2025-12-20,277
dataset/train/Black spot/2025_12_20_IMG (279).JPG,2025_12_20_IMG (279).JPG,Black spot,train,2025-12-20,279
dataset/train/Black spot/2025_12_20_IMG (28).JPG,2025_12_20_IMG (28).JPG,Black spot,train,2025-12-20,28
dataset/train/Black spot/2025_12_20_IMG (280).JPG,2025_12_20_IMG (280).JPG,Black spot,train,2025-12-20,280
dataset/train/Black spot/2025_12_20_IMG (281).JPG,2025_12_20_IMG (281).JPG,Black spot,train,2025-12-20,281
dataset/train/Black spot/2025_12_20_IMG (282).JPG,2025_12_20_IMG (282).JPG,Black spot,train,2025-12-20,282
dataset/train/Black spot/2025_12_20_IMG (283).JPG,2025_12_20_IMG (283).JPG,Black spot,train,2025-12-20,283
dataset/train/Black spot/2025_12_20_IMG (284).JPG,2025_12_20_IMG (284).JPG,Black spot,train,2025-12-20,284
dataset/train/Black spot/2025_12_20_IMG (286).JPG,2025_12_20_IMG (286).JPG,Black spot,train,2025-12-20,286
dataset/train/Black spot/2025_12_20_IMG (287).JPG,2025_12_20_IMG (287).JPG,Black spot,train,2025-12-20,287
dataset/train/Black spot/2025_12_20_IMG (288).JPG,2025_12_20_IMG (288).JPG,Black spot,train,2025-12-20,288
dataset/train/Black spot/2025_12_20_IMG (29).JPG,2025_12_20_IMG (29).JPG,Black spot,train,2025-12-20,29
dataset/train/Black spot/2025_12_20_IMG (290).JPG,2025_12_20_IMG (290).JPG,Black spot,train,2025-12-20,290
dataset/train/Black spot/2025_12_20_IMG (291).JPG,2025_12_20_IMG (291).JPG,Black spot,train,2025-12-20,291
dataset/train/Black spot/2025_12_20_IMG (295).JPG,2025_12_20_IMG (295).JPG,Black spot,train,2025-12-20,295
dataset/train/Black spot/2025_12_20_IMG (296).JPG,2025_12_20_IMG (296).JPG,Black spot,train,2025-12-20,296
dataset/train/Black spot/2025_12_20_IMG (297).JPG,2025_12_20_IMG (297).JPG,Black spot,train,2025-12-20,297
dataset/train/Black spot/2025_12_20_IMG (298).JPG,2025_12_20_IMG (298).JPG,Black spot,train,2025-12-20,298
dataset/train/Black spot/2025_12_20_IMG (299).JPG,2025_12_20_IMG (299).JPG,Black spot,train,2025-12-20,299
dataset/train/Black spot/2025_12_20_IMG (3).JPG,2025_12_20_IMG (3).JPG,Black spot,train,2025-12-20,3
dataset/train/Black spot/2025_12_20_IMG (30).JPG,2025_12_20_IMG (30).JPG,Black spot,train,2025-12-20,30
dataset/train/Black spot/2025_12_20_IMG (301).JPG,2025_12_20_IMG (301).JPG,Black spot,train,2025-12-20,301
dataset/train/Black spot/2025_12_20_IMG (302).JPG,2025_12_20_IMG (302).JPG,Black spot,train,2025-12-20,302
dataset/train/Black spot/2025_12_20_IMG (303).JPG,2025_12_20_IMG (303).JPG,Black spot,train,2025-12-20,303
dataset/train/Black spot/2025_12_20_IMG (304).JPG,2025_12_20_IMG (304).JPG,Black spot,train,2025-12-20,304
dataset/train/Black spot/2025_12_20_IMG (306).JPG,2025_12_20_IMG (306).JPG,Black spot,train,2025-12-20,306
dataset/train/Black spot/2025_12_20_IMG (307).JPG,2025_12_20_IMG (307).JPG,Black spot,train,2025-12-20,307
dataset/train/Black spot/2025_12_20_IMG (31).JPG,2025_12_20_IMG (31).JPG,Black spot,train,2025-12-20,31
dataset/train/Black spot/2025_12_20_IMG (312).JPG,2025_12_20_IMG (312).JPG,Black spot,train,2025-12-20,312
dataset/train/Black spot/2025_12_20_IMG (313).JPG,2025_12_20_IMG (313).JPG,Black spot,train,2025-12-20,313
dataset/train/Black spot/2025_12_20_IMG (314).JPG,2025_12_20_IMG (314).JPG,Black spot,train,2025-12-20,314
dataset/train/Black spot/2025_12_20_IMG (315).JPG,2025_12_20_IMG (315).JPG,Black spot,train,2025-12-20,315
dataset/train/Black spot/2025_12_20_IMG (316).JPG,2025_12_20_IMG (316).JPG,Black spot,train,2025-12-20,316
dataset/train/Black spot/2025_12_20_IMG (317).JPG,2025_12_20_IMG (317).JPG,Black spot,train,2025-12-20,317
dataset/train/Black spot/2025_12_20_IMG (318).JPG,2025_12_20_IMG (318).JPG,Black spot,train,2025-12-20,318
dataset/train/Black spot/2025_12_20_IMG (319).JPG,2025_12_20_IMG (319).JPG,Black spot,train,2025-12-20,319
dataset/train/Black spot/2025_12_20_IMG (32).JPG,2025_12_20_IMG (32).JPG,Black spot,train,2025-12-20,32
dataset/train/Black spot/2025_12_20_IMG (320).JPG,2025_12_20_IMG (320).JPG,Black spot,train,2025-12-20,320
dataset/train/Black spot/2025_12_20_IMG (321).JPG,2025_12_20_IMG (321).JPG,Black spot,train,2025-12-20,321
dataset/train/Black spot/2025_12_20_IMG (322).JPG,2025_12_20_IMG (322).JPG,Black spot,train,2025-12-20,322
dataset/train/Black spot/2025_12_20_IMG (323).JPG,2025_12_20_IMG (323).JPG,Black spot,train,2025-12-20,323
dataset/train/Black spot/2025_12_20_IMG (324).JPG,2025_12_20_IMG (324).JPG,Black spot,train,2025-12-20,324
dataset/train/Black spot/2025_12_20_IMG (325).JPG,2025_12_20_IMG (325).JPG,Black spot,train,2025-12-20,325
dataset/train/Black spot/2025_12_20_IMG (326).JPG,2025_12_20_IMG (326).JPG,Black spot,train,2025-12-20,326
dataset/train/Black spot/2025_12_20_IMG (328).JPG,2025_12_20_IMG (328).JPG,Black spot,train,2025-12-20,328
dataset/train/Black spot/2025_12_20_IMG (329).JPG,2025_12_20_IMG (329).JPG,Black spot,train,2025-12-20,329
dataset/train/Black spot/2025_12_20_IMG (33).JPG,2025_12_20_IMG (33).JPG,Black spot,train,2025-12-20,33
dataset/train/Black spot/2025_12_20_IMG (35).JPG,2025_12_20_IMG (35).JPG,Black spot,train,2025-12-20,35
dataset/train/Black spot/2025_12_20_IMG (36).JPG,2025_12_20_IMG (36).JPG,Black spot,train,2025-12-20,36
dataset/train/Black spot/2025_12_20_IMG (37).JPG,2025_12_20_IMG (37).JPG,Black spot,train,2025-12-20,37
