filepath,filename,class,current_split,sha256,visual_group_id,visual_group_size,capture_sequence_id,review_status
dataset/test/Citrus canker/2025_12_21_IMG (251).JPG,2025_12_21_IMG (251).JPG,Citrus canker,test,35c75db821796b08b24595a54f432d49d6c3d8071c3ac5e1ca1192a065d4a3c1,cluster_0108,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (254).JPG,2025_12_21_IMG (254).JPG,Citrus canker,test,45475cabded92b553405c69b0c25d035675a3ef0d34a09b4b7799329a3bfefae,cluster_0109,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (259).JPG,2025_12_21_IMG (259).JPG,Citrus canker,test,590f9370259a292064f09305a5be01306e9d8fe6b926262f763bbbd758332cd9,cluster_0110,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (265).JPG,2025_12_21_IMG (265).JPG,Citrus canker,test,79eb417487b688272c082907ff1ee86b50de0c883519f5602e56e284eed024d7,cluster_0111,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (273).JPG,2025_12_21_IMG (273).JPG,Citrus canker,test,e1b04a96b29be9c6caa52a8b18fe9689098cdb4b8656ed32aa44655940b598d1,cluster_0112,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (281).JPG,2025_12_21_IMG (281).JPG,Citrus canker,test,3793b93a1d8f734e6df20b63f1998181fe0ccf3692f01808f4d8b2f21adc4656,cluster_0113,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (283).JPG,2025_12_21_IMG (283).JPG,Citrus canker,test,0c40b162d662b1c88e425d4dc4ace70d4dda82372b30f57bd02755bba7f916ae,cluster_0114,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (303).JPG,2025_12_21_IMG (303).JPG,Citrus canker,test,b5bff19e87bb2e757f1a50a8ee8f10458bcd22497b2beac6fe4d454a469cdb07,cluster_0115,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (312).JPG,2025_12_21_IMG (312).JPG,Citrus canker,test,c6c3bc3394776d02bba45913aa4a5cb01edcece3fea40936f0e1f3912e22ef4c,cluster_0116,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (313).JPG,2025_12_21_IMG (313).JPG,Citrus canker,test,14f14bd0a84d30901c47877b6e29bc825a9831ed1459a21fee1e00f8f6970919,cluster_0117,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (314).JPG,2025_12_21_IMG (314).JPG,Citrus canker,test,a79b2bfeea3a570fdb9a0ddcc69b7e6183aa0106f8847a2f06db07194246b8b8,cluster_0118,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (316).JPG,2025_12_21_IMG (316).JPG,Citrus canker,test,fb77564772ef57fae6bd64824ecb23a3c45f0acdc597c0a0a4960dc693e4a631,cluster_0119,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (321).JPG,2025_12_21_IMG (321).JPG,Citrus canker,test,8aeb9b4a0327a91623699dbd267b5b0cb26e8d50e30ee66a6f608a42763bce9f,cluster_0120,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (327).JPG,2025_12_21_IMG (327).JPG,Citrus canker,test,7b1152cb0d4d0b79d0cf01081248018531427e6f31beca5bf6e7719e7104c216,cluster_0121,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (337).JPG,2025_12_21_IMG (337).JPG,Citrus canker,test,e3eb9c37df85d781350a797cdc09a0297dbf692f0dae67b6ffa8e55436dc5f6f,cluster_0122,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (342).JPG,2025_12_21_IMG (342).JPG,Citrus canker,test,229fbd15e2d37105afc940b412d9b2a6a6d9a8ea2d9a60ec52d5ff04668d133e,cluster_0123,1,sequence_0042,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (344).JPG,2025_12_21_IMG (344).JPG,Citrus canker,test,c2998315fc872f3350091f7fe20149fc201270e07d1491d7431c1af283f64ef4,cluster_0124,1,sequence_0042,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (352).JPG,2025_12_21_IMG (352).JPG,Citrus canker,test,95728906a3b0962e9e9ede2a413a4df9ad3d36ec6baa2b736487b9e62593215b,cluster_0125,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (374).JPG,2025_12_21_IMG (374).JPG,Citrus canker,test,e35f46bc1d003ebe74dd7ed768c0537d59d80726ec0f859b915d2759c36e4ea3,cluster_0126,1,sequence_0043,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (376).JPG,2025_12_21_IMG (376).JPG,Citrus canker,test,37970cfb000c25fa49afe3437602816a90b5bbfa506c2cd9a80047592a339d6d,cluster_0127,1,sequence_0044,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (378).JPG,2025_12_21_IMG (378).JPG,Citrus canker,test,cfe4ac0b5c8603764f041159ed1423aa08e729e7b1952b3879bb2f603db2e8d4,cluster_0128,1,sequence_0045,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (385).JPG,2025_12_21_IMG (385).JPG,Citrus canker,test,159b19255ff22108b39cb37e20f2edc864836eafd74d41cac62511ad235e488d,cluster_0129,1,sequence_0046,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (387).JPG,2025_12_21_IMG (387).JPG,Citrus canker,test,1a38343d1f2d499e6a9bccc46c229e70396fe2bfb906599697d8d9f2cd871927,cluster_0130,1,sequence_0047,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (395).JPG,2025_12_21_IMG (395).JPG,Citrus canker,test,af14cabb52dc5e96cb096397843ad2618be5d753deca716fabc6b9a3c06b59b8,cluster_0131,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (396).JPG,2025_12_21_IMG (396).JPG,Citrus canker,test,7348f01a572c55024130b590161990f5f350b19b8986ee13629b1b6b9a615d97,cluster_0132,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (416).JPG,2025_12_21_IMG (416).JPG,Citrus canker,test,ee308d51e6da793e6130a26c8614101eb051940fdca0844745812df6f0e5c928,cluster_0133,1,sequence_0048,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (418).JPG,2025_12_21_IMG (418).JPG,Citrus canker,test,d42419c632e8b0803922846e3571e806d92bb5eb7b682d6e4df5c4f75baacfe6,cluster_0134,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (431).JPG,2025_12_21_IMG (431).JPG,Citrus canker,test,d0cc201666cca0004e9e0a0faec18c598e19623a5b106b37597ce8ceef5728c2,cluster_0135,1,sequence_0049,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (437).JPG,2025_12_21_IMG (437).JPG,Citrus canker,test,41446938418447e787cfe519f6bb792ec11b07e92eb4fa9f7879275d40852df9,cluster_0136,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (460).JPG,2025_12_21_IMG (460).JPG,Citrus canker,test,688789a55cbea966fc964b58f5f820714ca2e1293fec6f0310292b7e6ae42894,cluster_0137,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (476).JPG,2025_12_21_IMG (476).JPG,Citrus canker,test,9c833b26572e0efc5ff913f61564781e0dd4d21f4a151735bfc3bcd7f402fa14,cluster_0138,1,sequence_0050,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (481).JPG,2025_12_21_IMG (481).JPG,Citrus canker,test,a3e0169e0b1c4df5729e0af074789c6c3ce4ce956938a920baa099db33d2aa26,cluster_0139,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (484).JPG,2025_12_21_IMG (484).JPG,Citrus canker,test,04a8e03f5d6e1dc031025da4feba3f86837008475d9b41f89ddaaad97b161f93,cluster_0140,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (489).JPG,2025_12_21_IMG (489).JPG,Citrus canker,test,7a3e99acd15d3d723bb170a99ccccd62bfa7c06c4276ae7eade9d0b4ec384815,cluster_0141,1,sequence_0051,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (497).JPG,2025_12_21_IMG (497).JPG,Citrus canker,test,76ba820b15f3b1eaa8917f5b06372747fa880b0515980e4dd57725cd3c9f8416,cluster_0142,1,,weak candidate only; singleton
dataset/test/Citrus canker/2025_12_21_IMG (503).JPG,2025_12_21_IMG (503).JPG,Citrus canker,test,e515c9b8ad7d9343355f0c2c6c017272b1edfb3df72f7a99fc483ec03a7e1155,cluster_0143,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (504).JPG,2025_12_21_IMG (504).JPG,Citrus canker,test,d44b07d13a69e28a21b56a7e5e1df122e79de15b60b18a9b1048374f810d9a79,cluster_0144,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (510).JPG,2025_12_21_IMG (510).JPG,Citrus canker,test,c37bce3c255aa04b3da661416c215b4fdfb762209617ab5e9e9add7c67a1f806,cluster_0145,1,sequence_0052,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (511).JPG,2025_12_21_IMG (511).JPG,Citrus canker,test,6c330d3b02803339852b7446bb50d3482c1583eb80fc80619bef1df238675d34,cluster_0146,1,sequence_0052,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (529).JPG,2025_12_21_IMG (529).JPG,Citrus canker,test,3785fbd4604d5478cd386d8671a6e427ad7b7938561ecb8da52c3e99c2ada64d,cluster_0147,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (534).JPG,2025_12_21_IMG (534).JPG,Citrus canker,test,868a7d4d79d92bafad408bd8cdbf08150b7751c91c61d4b09bb842aa72a4add3,cluster_0148,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (542).JPG,2025_12_21_IMG (542).JPG,Citrus canker,test,5d00cedbc95d45ace9f98d4b07e3178d8d0b0ac8d8a1696dc43eaf1c982bbf83,cluster_0149,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (548).JPG,2025_12_21_IMG (548).JPG,Citrus canker,test,88ad8e8c338e250db8db1712e37cf20a3c2082501a4939649a9b9a13cceb5e7c,cluster_0150,1,sequence_0053,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (556).JPG,2025_12_21_IMG (556).JPG,Citrus canker,test,bbf4607b301b5f16780479b86af1bca9aa8bfcc6b5b1e41d7f460c1c62f0862c,cluster_0151,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (559).JPG,2025_12_21_IMG (559).JPG,Citrus canker,test,f5bda7b8c49b757d4cc8412273db56c2f81b24a82d41f9500ca789c2a74453ac,cluster_0152,1,,uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (562).JPG,2025_12_21_IMG (562).JPG,Citrus canker,test,f11b92bf5c622c33af818385c2043710a8f9307ce98e4ab0d422c60705dd0a72,cluster_0153,1,sequence_0054,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus canker/2025_12_21_IMG (564).JPG,2025_12_21_IMG (564).JPG,Citrus canker,test,38f115f4b4bb8a1817d427e692eb772cffbadf491f975b163719f779cbe561a8,cluster_0154,1,sequence_0055,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (103).JPG,2025_12_20_IMG (103).JPG,Citrus pest,test,84a2284889c1dfd6bbbbf2e4e0a552e468e03da4b279a5a77c39a5051bd648e0,cluster_0155,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (112).JPG,2025_12_20_IMG (112).JPG,Citrus pest,test,783866bf7a04c068eb64910e238c1d1ed623611e3f10152c6496f0342722fdf8,cluster_0156,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (113).JPG,2025_12_20_IMG (113).JPG,Citrus pest,test,5160aa2dd9358fc1f961abae6e93c2fe747be0231b0132822b011f5e9239648e,cluster_0157,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (115).JPG,2025_12_20_IMG (115).JPG,Citrus pest,test,4383799b778e28306dcd7e5fa9de2c9a92bd073ea8bb853e50d78b6fba1c630e,cluster_0158,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (116).JPG,2025_12_20_IMG (116).JPG,Citrus pest,test,eb84136ab87e034ce7b538fb0f1bb3dd0298948eb73a66e229c11e9869b4454b,cluster_0159,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (122).JPG,2025_12_20_IMG (122).JPG,Citrus pest,test,a7300231210a32d7d77601a6588217f28a8c9c0f472b863318ef092da57e1b1c,cluster_0160,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (140).JPG,2025_12_20_IMG (140).JPG,Citrus pest,test,f3a42f7524ed1d6747e836555e6066cb1a68782999d36545a0581a89d5633e41,cluster_0161,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (144).JPG,2025_12_20_IMG (144).JPG,Citrus pest,test,d1f9c0793c5ca130ead379a85722d8426846b595e6df2833a2c918d47148d20d,cluster_0162,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (147).JPG,2025_12_20_IMG (147).JPG,Citrus pest,test,f5013fe146bb310bddd224544acbd5893afc48a2412cedf2a071c58bbd37ad6d,cluster_0163,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (149).JPG,2025_12_20_IMG (149).JPG,Citrus pest,test,263b98e9e0ba23e6b59707ed5e2864cb5eb748f6d9a67514333cc41df3c2a043,cluster_0164,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (152).JPG,2025_12_20_IMG (152).JPG,Citrus pest,test,68f8c3f682447b9a46b4371ce68370a2f5ad1fc773ca90be535b0e9d5a22dd7f,cluster_0165,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (157).JPG,2025_12_20_IMG (157).JPG,Citrus pest,test,9ec609dafb732b4a1f8a41753ef842283d15d3c4f0e18e4d4e77783ae9135ba3,cluster_0166,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (163).JPG,2025_12_20_IMG (163).JPG,Citrus pest,test,2e3244ea7030ba9906ac2a26b3d02eb6a11bc98947734dc4c120712799465a72,cluster_0167,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (171).JPG,2025_12_20_IMG (171).JPG,Citrus pest,test,742145f321df6a2db01e141707c96c577abdd6256446aec88fe766c476ccee61,cluster_0168,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (179).JPG,2025_12_20_IMG (179).JPG,Citrus pest,test,f2fc08c008973e32d9a52c91be5619e1a1a2c6bb716dad229837f32008de7fdc,cluster_0169,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (180).JPG,2025_12_20_IMG (180).JPG,Citrus pest,test,746a794c6c18bde3ee3d0c18bac17e92727c3d3cc1d3f818595e859a75a68bd2,cluster_0170,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (199).JPG,2025_12_20_IMG (199).JPG,Citrus pest,test,261fee7d6f87a54db320c840d753779cf573dceb15914c8387382e02769c4d1e,cluster_0171,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (207).JPG,2025_12_20_IMG (207).JPG,Citrus pest,test,ed46f4938f6f9342d6b9c6e0021861da13b1811493c0971fbef8f455285098d2,cluster_0172,1,sequence_0056,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (208).JPG,2025_12_20_IMG (208).JPG,Citrus pest,test,5bfa99daf03100d0062a58aee578f072f5d8dcffd5ff8a75171ab101baae681e,cluster_0173,1,sequence_0056,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (209).JPG,2025_12_20_IMG (209).JPG,Citrus pest,test,1520c1bda9c24ebd23ee41a1a0f6613435f5811b74ca732480bab250c5890fc2,cluster_0174,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (210).JPG,2025_12_20_IMG (210).JPG,Citrus pest,test,f50cc4f761e2292df9051648f8a5a2fefb53f78fdfe9e032c097b954f1437b47,cluster_0175,1,sequence_0057,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (215).JPG,2025_12_20_IMG (215).JPG,Citrus pest,test,f8e8bf23cf2281fc096fa71cd5764358d53a6aae54e2f9f595e111e78eea32d5,cluster_0176,1,sequence_0058,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (220).JPG,2025_12_20_IMG (220).JPG,Citrus pest,test,9d7ba9b2df7b7097bdb7bd6b596cb92347350bed4255c11cfe513e53bf32f02a,cluster_0177,1,sequence_0059,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (23).JPG,2025_12_20_IMG (23).JPG,Citrus pest,test,a81209854042a5f906643bf8d764b17818fab7ed7322a3df6a052b0f1b113a97,cluster_0178,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (234).JPG,2025_12_20_IMG (234).JPG,Citrus pest,test,6320660e5430f20ca371151f08075b6fbd365e5286b0c9d8bcb9aa711ff95bda,cluster_0179,1,sequence_0060,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (236).JPG,2025_12_20_IMG (236).JPG,Citrus pest,test,dec4091d3775a6b01ff58e35e91bf0e59e64e17c2e2bbb6256faf7f2cc82a2b9,cluster_0180,1,sequence_0061,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (243).JPG,2025_12_20_IMG (243).JPG,Citrus pest,test,819a085a79c59ab6eb926bc2942842246a04d4c1fcc44157b3e607afffc8178e,cluster_0181,1,sequence_0062,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (263).JPG,2025_12_20_IMG (263).JPG,Citrus pest,test,e714114b5c584e723e173848e8cbbddbf7097a2819424cc1c991949afbd275c2,cluster_0182,1,sequence_0063,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (265).JPG,2025_12_20_IMG (265).JPG,Citrus pest,test,2f7b93c62be176d59a30e2b6dccc63729d902a3b049f455d375a36b607de1549,cluster_0183,1,,weak candidate only; singleton
dataset/test/Citrus pest/2025_12_20_IMG (267).JPG,2025_12_20_IMG (267).JPG,Citrus pest,test,53ab3589b940ec6b4c8067fc6362df46448b11a15b886b267be2080415037f01,cluster_0184,1,,uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (273).JPG,2025_12_20_IMG (273).JPG,Citrus pest,test,e272ccb38d40ac3bae1b7f2e31dca6db5fccb86d1de8f92a564c48407ddb287f,cluster_0185,1,,uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (282).JPG,2025_12_20_IMG (282).JPG,Citrus pest,test,22a6492b4351d06876f38991f93cad913728e62639be1e46f21a4942f5260814,cluster_0186,1,sequence_0064,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/test/Citrus pest/2025_12_20_IMG (283).JPG,2025_12_20_IMG (283).JPG,Citrus pest,test,2033bac442912a5ef7b255a1c06d499bbdbfcbc2a02d6c65f08c9187a5cd509d,cluster_0187,1,sequence_0064,candidate capture sequence requires verification; uncertain visual relationship requires review
