source_group_id,class,group_size,new_split,group_reason
source_18c1f54d5c357a27baba28b2707d7325edcc3074e90de256a5ae2fb591239129,Greening,1,train,singleton_no_enforced_relationship
source_18e9211ea48767ae0b7d56a2c7c1169d1355e4c66898ba5f14457a3b2578a4e5,Citrus pest,1,train,singleton_no_enforced_relationship
source_18f4384adbc3feca6a92dfa87d117e0b976298b7d2563c04506b40a208d47964,Healthy leaf,1,val,singleton_no_enforced_relationship
source_190c39e6a0c1a24b848ac31783aed8653f7cb23d5ac598b719cf9e3d87d3c953,Greening,1,test,singleton_no_enforced_relationship
source_190f0c3d5dd1396dcb96f859b5535d88f7d1999e334741379f158f80ee7cd364,Greening,1,train,singleton_no_enforced_relationship
source_1919fec8fe49b70cf70112bb263c424a981a3091f6038dace4b48f3886ac9252,Citrus canker,1,val,singleton_no_enforced_relationship
source_191e17ce16b731eb76bcd9c5fab30ecb434b8dc2667cce5526c28714a01ad941,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_19618f2167adcaf8099fd46a02becaea7274143345d7ca59bca56961e186736e,Citrus canker,2,test,AB_pair_evidence;existing_AB_cluster;existing_AB_manifest;refined_capture_strong_link
source_198947c0226648c33b25f58c1699ca659b5285a967fc98cc0c31b76d1672f57b,Black spot,1,train,singleton_no_enforced_relationship
source_1999cc86190355ad61bad398a6992e3fc4feb1d3a82f2e859617433f9e40323f,Healthy leaf,1,train,singleton_no_enforced_relationship
source_19ee52b833719fb359b5864d57fd8528fd923078b2b8c0b785bc350d2461c205,Black spot,1,train,singleton_no_enforced_relationship
source_19fd4b1d82319b477c13c98f031a9f7dc1de7cf1cddf315a4b40e008953260ad,Greening,1,val,singleton_no_enforced_relationship
source_1a03cd75c2c1edb0ca83a5a4d1f98ce375d19d92bcfea2019cf0aed16a83b16b,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_1a3505d4062c222a5243705df430490a5c047eb8712b03ae8454d9aa3bf05f12,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_1a365af31b50f934af82824c4f579ffa371fc6d00e40f194bc94f29328e040f2,Greening,1,train,singleton_no_enforced_relationship
source_1a4853ca23f0eda962d76307d7199e1c982c597dfb75593bf2c9a104f844e0d1,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_1a72c00410e40ec67658cb051faf4e4f768c5ed9ba6eb6a4a91db0d03bfd31f1,Citrus canker,1,train,singleton_no_enforced_relationship
source_1a82712733e4b5e4a9cb6639392bd3e628078c468b90006d1f30ac2726a409bb,Greening,1,train,singleton_no_enforced_relationship
source_1a8d8c595325e3c81e4a1d1f41f6ee7ae416f5c16337d7573a9df3fdaae380e0,Greening,1,val,singleton_no_enforced_relationship
source_1ab4e86b5d8d3a03076d90d641d6137a2dea2d06cbed69faca5c3d1abb8fb0a3,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_1b415961a635f99ebbb5423a78652f1561acdf0c2bddb6ed3f83f9d9ca08a0cc,Black spot,1,train,singleton_no_enforced_relationship
source_1b8be5dee93a1945d7f3316690f8b91b355bfdb2c417f35410aa3cfd76036493,Black spot,1,train,singleton_no_enforced_relationship
source_1ba222320747e927438d12671b70845e67a6c7095ff0cb5cc602740cbe2bf295,Greening,1,train,singleton_no_enforced_relationship
source_1bd3a197001e6e16a5c49287c114dc1c39025dac65689f2d20459a66b47a1d95,Healthy leaf,1,train,singleton_no_enforced_relationship
source_1be0fda47cdcf8e840515f56761c4418ca881a1a20119ffbc488ae5c0f0f198e,Black spot,1,test,singleton_no_enforced_relationship
source_1c01ca67762780110abaf2e3f0041a984085abacbcf2e1855331c787e88f2c78,Citrus canker,1,train,singleton_no_enforced_relationship
source_1c29f509d09de2e32ac4f2ff777869087f256a987ae956ba705ba6228718cc60,Greening,1,train,singleton_no_enforced_relationship
source_1c36362a81f2383b4f5c5f34af18831e42bec158affff134907d1855db1d9120,Citrus pest,1,train,singleton_no_enforced_relationship
source_1c7c6fb556f7e58e4dfd65708c5b409c8785e027f96663048f5d96ebd58a0346,Citrus canker,1,val,singleton_no_enforced_relationship
source_1cd0d1a718335daf9f976dfa4cfb7e7fb0c8d24814bbfa2af4278c93964ee38c,Citrus pest,1,train,singleton_no_enforced_relationship
source_1cd20b961f62419c7bd38734c96eb6c1c237d882c81800b57a7bd05ead0e6d4e,Black spot,1,train,singleton_no_enforced_relationship
source_1d19bfd5f5c5b536fe23c7c885361050a757fdd507f904a51a3e00e728cfb887,Citrus canker,1,train,singleton_no_enforced_relationship
source_1d27f2519786fd06bd51edd5a246b6b39413408d2e4c9b9b08784583a4a74665,Black spot,1,train,singleton_no_enforced_relationship
source_1d3ef449196aefa9e9255441ab1666a9e866a5837282b0dd223381737abdea5b,Black spot,1,train,singleton_no_enforced_relationship
source_1d5d88a398e7b56b4e9b98373473c78f8ef6c67d41b8f5345b685d01b3235f08,Citrus canker,1,train,singleton_no_enforced_relationship
source_1d63ee6687c5352ac5cdc704ae84c4ed0ee655f6f3b013177926817018bc9f02,Healthy leaf,1,test,singleton_no_enforced_relationship
source_1d708eb476da9c31f58a137d582244152cb7470c4b1fc2aa648566795ee9fc5e,Black spot,1,val,singleton_no_enforced_relationship
source_1d78ccb30fed7f8f05f567d74a8b73e3af3a04a62238e52538ab40af4dddefd0,Citrus pest,1,train,singleton_no_enforced_relationship
source_1d96fdd820af852f93247834fac0abb31db80ca825e9e248f1b2d2f7b18b5420,Citrus pest,1,train,singleton_no_enforced_relationship
source_1d9a66ff4d73f9350972190d707dde2f1f28bd480e605902c8e2dfe2855d3e94,Black spot,1,train,singleton_no_enforced_relationship
source_1dc7e814fb9a58a72b68a811d26c4a037f59981eabfd9705ddc5aabff36a0b09,Greening,1,train,singleton_no_enforced_relationship
source_1dcbe449c968dd8d763e2ad41d3d3c36edf5ae62dbb934a63ae9cd28ae4ffaa7,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_1dcd09016b5313328cb74e1a9ff0e98538c3ccfc201079781181cce9b636df81,Greening,1,train,singleton_no_enforced_relationship
source_1dd62cdf889b9ea10e5222639a262c5be2f1d8b959ab39dce3bd7158cf3d401f,Healthy leaf,2,test,AB_pair_evidence;exact_sha256;existing_AB_cluster;existing_AB_manifest
source_1df73587c79df1725022479c30524af1996c9e4816c565c73fcbd4e51127db0a,Black spot,1,train,singleton_no_enforced_relationship
source_1dfaf2c38bfdd6293dc4a621355be499cf1379d6e025730bb370c6b7b9112159,Black spot,1,test,singleton_no_enforced_relationship
source_1e01f22c62f3a3a2c5566595bda2ad67362c897ddeffaa02e0477d7656f89e52,Citrus pest,1,train,singleton_no_enforced_relationship
source_1e28e80447ab78badff8fc3325674b9c769667b794f939c415433d39e2b62fa7,Black spot,1,train,singleton_no_enforced_relationship
source_1e39ea5ddaca0ebdb93066297144ee25510af6c992bd3b20b462d46728dab8b9,Greening,1,test,singleton_no_enforced_relationship
source_1ebc63d642f510a82b894d68ddffc9e9c9ac676b0ebb0389ab83ebdeb78bf6df,Black spot,1,train,singleton_no_enforced_relationship
source_1edf080ea56541c5f52dadb071c49e12a4b3db05119ed7b3435a63da11ddeea2,Citrus canker,1,train,singleton_no_enforced_relationship
source_1f0ec08436d9862c0a7c266f1671589a85856bd268ecdfdf35e73b8543a40ed7,Healthy leaf,1,train,singleton_no_enforced_relationship
source_1f17c02f7fb16e3b8d3d15ac06a2c1b2a32659c819e817a8c3a70313af0a0c34,Citrus pest,1,train,singleton_no_enforced_relationship
source_1f38849d3d10b1128cfef53de0054e268714f81a78c6faa911aebb7202d073ca,Greening,1,test,singleton_no_enforced_relationship
source_1f7e0b50e938ee271218916f38e48f6809bed0a0bece6489351104adeab19648,Healthy leaf,1,val,singleton_no_enforced_relationship
source_1faa13c7fd7d039d38d9f060538220e1aa898e1f665837eec759a881ca5ce3e0,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_1fb34ef5b7e0f686897ca10d54bd71c1d64a912d2496a2ea780fdab448f30cbc,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_1fc26dc7415254fddcf59fee50fc2b2053b59f49a9f1eedfbbc6b2249cfd20f4,Greening,1,train,singleton_no_enforced_relationship
source_1fc4f4356e8ba79c60d93e7487e722112030d4190ae83484535d2b0275596f62,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_1fd35ec2cf71a02395993a6265d1df8a148985cb58ed346ed30a0b8ea8c85f0b,Citrus canker,1,val,singleton_no_enforced_relationship
source_1fe9377d31931d892aa66fd66f4a6577c982b9d67dc4946d7fd463e85007be02,Black spot,1,train,singleton_no_enforced_relationship
source_1ff09b6cb50f09e714b8f2c8993d3bad394d5f539e7076a781d7d5efb329a0ba,Citrus canker,1,val,singleton_no_enforced_relationship
source_20229e08633cd0b474e7b489a54c846b3f7eb40ac9d147c5d8be15250157a529,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_205a2cda20a063850bd6b764acd6ce04143fa6ff101e7d1aa8681637bd639f59,Citrus pest,1,train,singleton_no_enforced_relationship
source_206441878be6cbf2b16c59eb91b061bf37dcefdf2f1cd989987829dfefe6fa8b,Greening,1,train,singleton_no_enforced_relationship
source_20662219018e4718ffa984d921e897ab7fa735c791b67384afa63c21cf86b3f0,Black spot,1,val,singleton_no_enforced_relationship
source_20b8896629d94dd25db918a4a278123a8586e79b03352e766f3f740dea614b17,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_20c091def2b438cc34fd6ffee468cff563b942d1711e8cafee3008b6fad51364,Citrus canker,1,train,singleton_no_enforced_relationship
source_20ef0b05be007e41d932d54f05af7d6b38dbfc010156ae735cb915a1ef9a15d5,Citrus pest,1,train,singleton_no_enforced_relationship
source_2100d1d15def420be4dda8ec2b18573922b446a6395a1eb0af8baef99eaf54d7,Citrus canker,1,train,singleton_no_enforced_relationship
source_210300b2da4b93f9a951c9e5f23b68547bb3ec104790f1957a48a5ffda6729ea,Greening,1,train,singleton_no_enforced_relationship
source_211e71bf37f79b0ec2248cd25c3652355ba278d9317ba95d495ceee4a3cad84d,Healthy leaf,2,train,AB_pair_evidence;autofilled_SAME_SOURCE;existing_AB_cluster;existing_AB_manifest;refined_capture_strong_link;strict_multimetric
source_2167fcc6ffffc9aace86d6fd40f1a663fce8c06afa062bed5cc9a22b96788016,Greening,1,train,singleton_no_enforced_relationship
source_217a72f3f3f3718cb5ca13ac36857bad5e1f4ea47cc656e52917734283242154,Greening,1,train,singleton_no_enforced_relationship
source_218c147b2403ccdd0a9890113f9dda8b86480d67f50430813c6892b08c8ae9cc,Greening,1,train,singleton_no_enforced_relationship
source_21a84860ccbf195093f87ab2d703e4a7a8c4a776392201a4d7ed87510c834d40,Citrus canker,1,train,singleton_no_enforced_relationship
source_21b628f41761550197678ec8d32f912e7c43aaa80b02d3c6695b5710bbdb2b0d,Citrus canker,1,train,singleton_no_enforced_relationship
source_21b940495a19e0799ee1a0098f0637721d41c19c53718a149666225861d83085,Black spot,1,test,singleton_no_enforced_relationship
source_21d876685e41f42c050265e65fae6b25f85d4b0918cf527adb044d8bee7a8115,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_22876be67b9a753a0bc85c61f125ee8d2cf4abab65f9970401badd28e23e763a,Citrus canker,1,train,singleton_no_enforced_relationship
source_22bc51a9889b8686ee81a74b8c01ba6b7bc1e7002574b46cf867a3c1a2b604c6,Healthy leaf,1,train,singleton_no_enforced_relationship
source_22c0df1cd91c9d1a3a52200c3078cc056e36c5e58e95230bd647f100d3f12f88,Citrus canker,1,train,singleton_no_enforced_relationship
source_22ce8ecf1f8011c6620d8be794d2e6e68812bbd746abdd6fbece9a7a86fed91e,Black spot,1,train,singleton_no_enforced_relationship
source_22ee3cad6b5de55012bdc37a495becc20e243f23929542193f010eefb4ed9d65,Black spot,1,test,singleton_no_enforced_relationship
source_22f005ea4ecec5c1ca37c7e54a5517677cb27a06b61153e7549e366b2309fcad,Healthy leaf,1,train,singleton_no_enforced_relationship
source_230b42cbc61a246f1e412c4d308d43d916406768bc4dc37abed9d5b14999fd4e,Citrus canker,1,test,singleton_no_enforced_relationship
source_231d22524d2968dbecacd7e443b7f53ceb5753bfdab7da48a21f336a41b5609a,Black spot,1,train,singleton_no_enforced_relationship
source_232533e4a6f39b3a45e3367e30aab679b4b5c83905b48f9b36fa1b378ac0e254,Citrus pest,1,train,singleton_no_enforced_relationship
source_236475e51352911d1dc3ec327ff86388936c48242f6a6430723d1c372c6a1e27,Citrus canker,1,test,singleton_no_enforced_relationship
source_236b375104250990c2a181ed80df706683ffd9dd513da9e79d5825bdbfc8a6b4,Citrus canker,1,train,singleton_no_enforced_relationship
source_237a5b53db1f72d6b426e956c5c82286509b5398ead7ef66a4e6325b9e70b1bd,Citrus canker,1,train,singleton_no_enforced_relationship
source_23b645cb1f663ba743a1d596b075ef338829fd3dad7907ea69934ad120e35471,Greening,1,val,singleton_no_enforced_relationship
source_23f96360817d83b35c763b83c926f40f8f97824a0617f236c02588eb1d6f6761,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_242310e932c7533c0ef4ea468e2b7a8c1bbbf13a961fd164f390d7ece7671904,Citrus pest,1,train,singleton_no_enforced_relationship
source_24421d7de8c16b126ca4d9a8b933e4479cd7e0ca98e1c00a4c94ba77572dc82e,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_248af63d072b5942c51c98c860c3e7d38ba913f7e6fe986d81c7b8d4f8e22421,Citrus pest,1,train,singleton_no_enforced_relationship
source_249a2cbdcd9e37ce98f5981f0eec9f77f63dfb9089d373fb86ddacff06553e09,Greening,1,train,singleton_no_enforced_relationship
source_24ca35a60bd50581a36c38574d0638053bc8f359b90438ede4a0cb0aa9026d6b,Black spot,1,train,singleton_no_enforced_relationship
source_24d747179b55535b69c885aa3f16f160c4ad121a0555b9ce433d1141b6fa2a85,Healthy leaf,2,val,AB_pair_evidence;autofilled_SAME_SOURCE;exact_sha256;existing_AB_cluster;existing_AB_manifest;refined_capture_strong_link;strict_multimetric
source_24e94e997a5cfcba82c19d8a85fae8d1bbc2958e6502d9b7a82926a69ba50dd4,Citrus canker,1,train,singleton_no_enforced_relationship
source_24eeae555817697f77ed8a17e3e4c31e27f0166cc5bfd9f768751c6f30df5006,Healthy leaf,1,train,singleton_no_enforced_relationship
source_25309051f1c4d6b9428fdaddffa67751c9a93d1f471515197b80907313703e5b,Citrus canker,1,val,singleton_no_enforced_relationship
source_25325df43af093753cfeb7c7297859f4c171364d791185faa73c06303f3da0ef,Greening,1,train,singleton_no_enforced_relationship
source_254f705efec726dc2cf02c3e897697112ade0999a8ce5b59529a28d5c9906f23,Citrus pest,1,train,singleton_no_enforced_relationship
source_25589c36dd6f659243a535da4f85eaffda8329d1e2046dec24fc1bba735acf3f,Citrus canker,1,train,singleton_no_enforced_relationship
source_25a6feb7eb4800315067aef5c7f15595615fa0878e972b31a74cd151070c215c,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_25d81613cabedc9e6f9b2f722062b04782fe87dedbec8ca9a1c31e2871039890,Greening,1,train,singleton_no_enforced_relationship
source_25e04d0dd62592e5e73baf75e2256d83d518bd6d930a6882ccb5d0f6b2962b08,Citrus pest,1,train,singleton_no_enforced_relationship
source_260120e59babc854415441ff0a36c3ac86816f6a44519e4d7dcaae016219bc09,Greening,1,train,singleton_no_enforced_relationship
source_2622107beebe17ff5ef8497d1db81fc871686159680c62f0a9551b65459c502f,Citrus pest,1,train,singleton_no_enforced_relationship
source_263ff9a31a105c1465b92e29b47d7279ad456aab5e3dbe7f7dc1d9c0d4c8510d,Greening,1,train,singleton_no_enforced_relationship
source_26459be5567c4f34cb8a569ad1fa6cf55efba6beec4d8803b817d62a3c22142b,Healthy leaf,1,test,singleton_no_enforced_relationship
source_2662d72297c6c84d9984bd6ce959b59568799df4662784dc8e9cd409be2d23e0,Citrus pest,1,train,singleton_no_enforced_relationship
source_2681ec9c3e6a3fede7e2b8451b87835a696fb5cb621ece703ff2ec64f411d868,Black spot,1,train,singleton_no_enforced_relationship
source_268667eb0c81bae48b9a7f435bdc00ae81a147f7ad5b6fe561aa3be89d106ff7,Healthy leaf,1,train,singleton_no_enforced_relationship
source_2692e3e9c57df844c317ae5e3e09e3ca9192b1c4ebff1de0353b4af4755857a6,Greening,1,train,singleton_no_enforced_relationship
source_26d0b74f252c5dacc869c004a926c6f78b89f72d2f27065fae771c31d16ad7f9,Citrus pest,1,train,singleton_no_enforced_relationship
source_26e1ca6f2aefd5e5f85edf0a8b93d97538a45c3240ab126311440cece3831987,Greening,1,train,singleton_no_enforced_relationship
source_26f8725c405698a56a709bb2ab45c7088bdaf4c7d2014537523e7463c2a94723,Healthy leaf,1,train,singleton_no_enforced_relationship
source_26f9ebd1fb08435a67f78c0dc831f2d1158c142c419916a33117bf9f3bcd0a96,Black spot,1,train,singleton_no_enforced_relationship
source_270a7bf8b60c4cbab0371c87d6aea189ce38e239b0f7a9defa6832f1549d4cf4,Citrus canker,1,test,singleton_no_enforced_relationship
source_275dc7e6b4eef63a6bb81ec17e14c74bce902b595ad81eba28a4b21e40b288f0,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_2769510ecab6180663e334645b059d2226fdd16dc00f1a6fde578770f7a28a77,Healthy leaf,1,train,singleton_no_enforced_relationship
source_27bd57448144ccb677c527898951fd6250d369984ae1a726f9599b67d0a12b52,Citrus pest,1,test,singleton_no_enforced_relationship
source_281b49303fcd5ca7b07116e65d98aaba0ce3653e59f2e1863c9c6cbd19333fe6,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_2860bf95666295188289f8f704e0e1e208e22c613b434c614b86eed8233ea294,Greening,1,test,singleton_no_enforced_relationship
source_287bd7f721afec10fdead95bb9014d4d330e081c65490719d7b5f127077f595f,Healthy leaf,1,train,singleton_no_enforced_relationship
source_289a199d4bc6e458e712cc069df27512a67771b1f12a5fa0ed1a35ba1541dc3b,Citrus pest,1,test,singleton_no_enforced_relationship
source_28bf2067fd717c59db10c95190263d9d1270048d5db0dad1c96dd09b69908bdb,Greening,1,train,singleton_no_enforced_relationship
source_28d95c28954ef632befd0779492ce4f808a4d7aa5169b754f4f83fd4051697e0,Healthy leaf,1,train,singleton_no_enforced_relationship
source_28f36b915c5825c708ab6b139270b532980b5e24d5b5122b8d428011dbf8a3fb,Citrus canker,1,train,singleton_no_enforced_relationship
source_28f708ca2495cbb8cc28638ef9aaf4ee50fe8628503139946846b7d974b703e1,Citrus canker,1,val,singleton_no_enforced_relationship
source_290d266ca0f93bd87f5b531ab07db23d9ad0d68c1d9e5fc9408aec6f6f79ea37,Healthy leaf,1,val,singleton_no_enforced_relationship
source_292069ba8cb8b8ca95eb827cdd0d9dbc1bf8892589f19078f12156490905fef1,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_29309552ba94576b91ead1935badd1c0da16407ccd8135e4d57a1a3697b26844,Citrus canker,1,train,singleton_no_enforced_relationship
source_293b4cac79a17b69195e54e8184003266f95d592ac050e760ee0261ec8951f1c,Healthy leaf,1,train,singleton_no_enforced_relationship
source_295e12a291d1db209e01ad84d3b299f0567944bcc4d45b9d225ddd7f483353c6,Black spot,1,test,singleton_no_enforced_relationship
source_296f4462322d609a24ac4bbbf2df105a0c8f480de17e6fc62a4e32bb450b5842,Citrus canker,1,train,singleton_no_enforced_relationship
source_2970d97850cd918de81130c9150bd1dc80ede20887c67c0c1e1db82b97a69b07,Citrus canker,1,train,singleton_no_enforced_relationship
source_29a7f20d187e959e0d3932352f452d8f38fc9d389313ce975990dc64e6a04f6a,Greening,1,train,singleton_no_enforced_relationship
source_29b1ee5ca47229e699de4194bbaf9cf5bcc4ad7d9581ea88b5332369de5e34a6,Greening,1,train,singleton_no_enforced_relationship
source_2a3e770bc4c98dc973577a269e83322e37532b5a7f79364fcf11fe661b5e70a5,Healthy leaf,1,train,singleton_no_enforced_relationship
source_2a6cfbb04dfdd58a160655cf94a68633abcff33dc9584a35afeb956a1e2f2ab1,Black spot,1,test,singleton_no_enforced_relationship
source_2a70a21780f98fac84ccef59ffa2a249fea4e57aa8c3337ca7a608a29ba3ac6e,Greening,1,train,singleton_no_enforced_relationship
source_2aa85f17d012b45eef9fd1a9f2c22a08cc13e9523def6099f98c5084cd85d69d,Greening,1,train,singleton_no_enforced_relationship
source_2abd1899070b51faabbe958b3ce060c241c138eb7d6cd96a96d64ca82c7aabfa,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_2ad0747d70e744d30833d66513d1be13628a6a450b8a72a03d944069134fbccf,Citrus pest,1,val,singleton_no_enforced_relationship
source_2ae778b4f2f16ff50263dd678057347b3f23429202d5776ace82d12f04d933ef,Healthy leaf,1,train,singleton_no_enforced_relationship
source_2aedebd12bde75da894a1095f4f005faeb30645ebfd5aa14553fa646d7539c00,Black spot,1,train,singleton_no_enforced_relationship
source_2af0a225bcb55624ec0764cd302d50c5fa42fbeac2fe9084066b66ee272f56fb,Algal leaf spot,2,test,human_SAME_SOURCE
source_2b08a45124d1e3a7305405ac6921af187d82e8240fb95af460293b1de831e996,Greening,1,train,singleton_no_enforced_relationship
